tool	family	class_label	rescued_class	dominant_path	dominant_frac	n_copies	n_full_len	frac_full_len	cons_len	cons_completeness	cov_ge3	div_median	frac_agree_class	frac_conflictfree	frac_tandemtool	frac_support_ge2	n_gates_passed	rank_score
rm2	rnd-5_family-502	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9995477159656264	122	10.0	0.08196721311475409	621.0	ok	1.0	8.75	0.9566521374015275	0.9546926860479066	0.027432318950693806	0.8410445075378894	6	3.911344823449434
pantera	Unknown_87-fGobNig	Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.6336013709464804	97	19.0	0.1958762886597938	1359.0	ok	1.0	16.399999618530273	0.6346090165097686	0.9962391787690997	0.09716637494678083	0.7214863522399356	6	3.9096017962316973
rm2	ltr-1_family-77	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9654602793212194	59	20.0	0.3389830508474576	778.0	ok	1.0	5.199999809265137	0.803368302584509	0.8029663571686965	0.004943928614494152	1.0	6	3.9073646554171866
rm2	ltr-1_family-512	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	9	8.0	0.8888888888888888	257.0	ok	0.9922178988326849	2.4000000953674316	1.0	1.0	0.0	0.9995590828924162	6	3.9030899869919438
rm2	ltr-1_family-206	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	8	8.0	1.0	904.0	ok	1.0	1.2000000476837158	1.0	1.0	0.24760848468043808	1.0	6	3.9030899869919438
rm2	ltr-1_family-335	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	1.0	22	8.0	0.36363636363636365	6458.0	ok	1.0	1.350000023841858	1.0	0.9999408249008818	0.0	1.0	6	3.903030811892825
rm2	rnd-3_family-897	Unknown	repeat:TE:ClassII:TIR:PIFHarbinger	repeat:TE:ClassII:TIR:PIFHarbinger	0.7279764333809426	498	138.0	0.27710843373493976	291.0	len_inconsistent	1.0	8.0	0.7669437675617065	0.995219718079959	0.00705383063810934	0.9190500064125733	6	3.902042572042902
pantera	Unknown_172-fGobNig	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.788464434300367	502	128.0	0.2549800796812749	1047.0	len_inconsistent	1.0	6.0	0.8720938516706642	0.9204049807246274	0.0777110198136582	0.9995448320628211	6	3.89970880204316
rm2	rnd-1_family-607	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.3306663392971519	3454	397.0	0.11493920092646208	372.0	len_inconsistent	1.0	8.699999809265137	0.967427258659532	0.3319760033808796	0.004138717744216122	0.9656812122868282	6	3.8981937688035266
rm2	rnd-1_family-196	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9118464667506492	993	199.0	0.20040281973816718	489.0	len_inconsistent	1.0	10.0	0.9803958015787452	0.6182675109772772	0.007154334527099314	0.9686729370360733	6	3.8975163889657294
rm2	ltr-1_family-215	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.6670524691358025	25	8.0	0.32	186.0	ok	1.0	10.300000190734863	0.9967260822117133	0.9967260822117133	0.0	0.9461622408148418	6	3.89654215141537
rm2	rnd-4_family-3479	LTR/DIRS		repeat:TE:ClassI:DIRS	0.9232049633048347	306	11.0	0.03594771241830065	4907.0	ok	1.0	14.850000381469727	0.9111462964740001	0.9397264071479597	0.010768853490281376	0.13073494759513377	6	3.892265388780185
rm2	ltr-1_family-139	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	67	8.0	0.11940298507462686	577.0	ok	1.0	14.100000381469727	0.9941914808385632	0.9941914808385632	0.0	0.9934570703698758	6	3.89147294866907
pantera	Unknown_471-fGobNig	Unknown		repeat:TE:ClassI:LTR:Gypsy	0.3646489029540738	3526	514.0	0.14577424844015882	405.0	len_inconsistent	1.0	13.100000381469727	0.7069048561212267	0.4725179098678403	0.010061039479597701	0.9925621003740436	6	3.890385884984343
rm2	rnd-3_family-787	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9953363952960178	924	132.0	0.14285714285714285	284.0	len_inconsistent	1.0	16.200000762939453	0.997149025478234	0.7725087823555519	0.023793225362389703	0.9726938324168591	6	3.8902317390396357
rm2	ltr-1_family-338	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9993390478157596	257	86.0	0.3346303501945525	332.0	len_inconsistent	1.0	7.199999809265137	0.9789993575329264	0.9755862512046257	0.08040876967555413	0.9964463539993575	6	3.88908405998112
rm2	rnd-5_family-2862	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.992857242117258	251	8.0	0.03187250996015936	1902.0	ok	1.0	5.0	0.9886981539859312	0.9958013848547004	0.04676293655273048	0.9948102363613838	6	3.887589525832575
rm2	rnd-5_family-5154	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9601379134931962	419	85.0	0.20286396181384247	957.0	len_inconsistent	1.0	14.800000190734863	0.9952939580931714	0.9617820573676001	0.02917881603037906	0.9979928120973758	6	3.886494941175064
rm2	rnd-4_family-281	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.9219572102643656	411	93.0	0.22627737226277372	364.0	len_inconsistent	1.0	10.699999809265137	0.9212319190583929	0.9917380583165976	0.015494318326257722	0.991496555405852	6	3.8814529259289254
pantera	Unknown_32-fGobNig	LTR		repeat:TE:ClassI:LTR	0.9976627741335631	428	8.0	0.018691588785046728	2429.0	ok	1.0	15.399999618530273	0.9900668640989286	0.988128895861473	0.03983321727895836	0.9953941793837093	6	3.8812857469523454
pantera	Unknown_484-fGobNig	DNA	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.8432221687579425	384	167.0	0.4348958333333333	380.0	len_inconsistent	1.0	3.5	0.860572674247334	0.7966574363204305	0.010722912861603724	0.9992242581354701	6	3.879946581715348
rm2	rnd-3_family-133	Unknown	repeat:TE:ClassII:Helitron	repeat:TE:ClassII:Helitron	0.9170194406963209	1163	104.0	0.08942390369733448	370.0	len_inconsistent+weak_5p	1.0	9.899999618530273	0.861264103383764	0.991704354296914	0.0021852711675217347	0.9132127678529318	6	3.8700017969794582
pantera	Unknown_207-fGobNig	Unknown	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.6793590601996993	2036	128.0	0.06286836935166994	972.0	len_inconsistent	1.0	10.5	0.9698061014979765	0.7925956123614422	0.010300651609879119	0.9986796152398809	6	3.869611683507287
rm2	ltr-1_family-87	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	1.0	67	46.0	0.6865671641791045	446.0	ok	1.0	1.7999999523162842	0.9999581414817915	0.20652992884051904	0.00401841774801172	1.0	6	3.8692459020038843
rm2	rnd-5_family-6336	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	0.9792193204156135	74	8.0	0.10810810810810811	608.0	ok	1.0	13.300000190734863	0.9831471556789565	0.9828243042551817	0.13023826435074579	0.24711047975721573	6	3.869061446926082
rm2	rnd-5_family-707	DNA/hAT		repeat:TE:ClassII:TIR:hAT	0.9581304771178188	271	79.0	0.2915129151291513	105.0	len_inconsistent	1.0	18.200000762939453	0.9888809353376282	0.9823908375089477	0.000763540921021236	0.06661894535910284	6	3.8688988641370172
rm2	rnd-1_family-404	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.993469434556229	1389	133.0	0.09575233981281497	522.0	len_inconsistent	1.0	15.100000381469727	0.9967208703340638	0.7481912889708991	0.027270979894668052	0.9893899204244032	6	3.8687638002720486
rm2	rnd-1_family-433	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9455849478862078	334	86.0	0.25748502994011974	1727.0	len_inconsistent	1.0	13.700000762939453	0.9295920363938757	0.9999682042753021	0.006809176735312821	0.9661351073717165	6	3.8640586919127453
rm2	rnd-4_family-2734	DNA/hAT-Charlie		repeat:TE:ClassII:TIR:hAT	0.9746362855195709	1468	113.0	0.07697547683923706	172.0	weak_5p	1.0	21.0	0.9751476813623706	0.8331723727203953	0.002655850113477232	0.43844061358185654	6	3.8613984975661855
pantera	Unknown_467-fGobNig	Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.8949788486297591	30	8.0	0.26666666666666666	413.0	ok	1.0	17.700000762939453	0.9777896233120114	0.9770788912579957	0.036069651741293535	0.9889836531627576	6	3.8579585015619506
rm2	rnd-5_family-4484	Unknown	repeat:TE:ClassII:Helitron	repeat:TE:ClassII:Helitron	0.853724716329551	90	12.0	0.13333333333333333	183.0	ok	1.0	9.300000190734863	0.7842509603072984	0.9937046521553564	0.0343576611182245	0.8714255228339736	6	3.85713685851028
pantera	TcMar-Tc1_4-fGobNig	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9998733856672576	3369	447.0	0.13268032056990206	1627.0	len_inconsistent	1.0	20.299999237060547	0.9988722965249232	0.20480338938461734	0.003629124799734943	0.9994964135286992	6	3.8539832090414774
rm2	rnd-1_family-442	Unknown		repeat:TE:ClassII:TIR:Mutator	0.37849940773697743	513	176.0	0.34307992202729043	121.0	len_inconsistent	1.0	14.100000381469727	0.7278611165227179	0.8798406822953871	0.012706452799965367	0.8694071043574259	6	3.853214466632255
rm2	rnd-4_family-292	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9999882732336558	278	74.0	0.26618705035971224	432.0	len_inconsistent	1.0	22.100000381469727	0.9928740286622403	0.9887228675813549	0.009376873395242565	0.9758282527796944	6	3.8508286159745713
pantera	Unknown_285-fGobNig	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.8673479597591369	5382	455.0	0.08454106280193237	730.0	len_inconsistent	1.0	9.300000190734863	0.633670700050702	0.5572523720701864	0.06853968888697666	0.9992280806541827	6	3.848934468778001
rm2	rnd-4_family-1415	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9576703272075302	206	11.0	0.05339805825242718	811.0	ok	1.0	14.300000190734863	0.812889326026884	0.994332818134982	0.003793733314598848	0.8415999250620579	6	3.8486148293200912
rm2	rnd-5_family-4428	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9876644736842105	158	84.0	0.5316455696202531	69.0	len_inconsistent	1.0	17.450000762939453	0.9993337034980566	0.9249305941143809	0.0052193225985563575	0.21010549694614103	6	3.8485435836743194
rm2	rnd-1_family-594	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.9287617614524414	899	154.0	0.17130144605116795	549.0	len_inconsistent	1.0	6.0	0.8288082500613844	0.831803064010893	0.014895944166251236	0.9989062418619186	6	3.8481320349087405
rm2	rnd-5_family-19536	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.7774500603298029	44	11.0	0.25	322.0	ok	1.0	5.800000190734863	0.812934716290421	0.9936546674801708	0.07907260524710188	0.9165344722391702	6	3.847982068928817
rm2	ltr-1_family-277	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	1.0	7	7.0	1.0	185.0	ok	1.0	0.5	1.0	1.0	0.0	1.0	6	3.845098040014257
fastltr	CONS_67-4478_clus7_tsdl5_tsdc0.67_tsdmBRVHD	LTR/Copia		repeat:TE:ClassI:LTR:Copia	1.0	53	7.0	0.1320754716981132	4478.0	ok	1.0	13.899999618530273	0.9999640248947728	0.9992804978954564	0.0	0.9997841493686369	6	3.844342562804486
rm2	rnd-5_family-838	Unknown		repeat:TE:ClassII:TIR:CACTA	0.39829545454545456	1106	158.0	0.14285714285714285	138.0	len_inconsistent	1.0	13.899999618530273	0.806530641228963	0.8387932870973087	0.008829029280185575	0.9319123251355126	6	3.8439810152806944
rm2	ltr-1_family-298	LTR/Copia		repeat:TE:ClassI:LTR:Copia	0.9990760844458817	25	7.0	0.28	4080.0	ok	1.0	6.5	0.9992384732542576	0.9992153966862048	0.0	0.9998615405916832	6	3.8435519099547193
rm2	rnd-5_family-2147	Unknown	repeat:TE:ClassII:TIR:PIFHarbinger	repeat:TE:ClassII:TIR:PIFHarbinger	0.9688355123137732	44	9.0	0.20454545454545456	274.0	ok	1.0	5.550000190734863	0.8925574356857889	0.9962855963681386	0.02723895996698308	0.908653184757188	6	3.8430855414932523
rm2	rnd-5_family-5929	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9998757422183564	157	7.0	0.044585987261146494	7096.0	ok	1.0	16.600000381469727	0.9993710078934079	0.9984319492553974	0.09739632704045925	0.999707651556091	6	3.842900997163062
rm2	ltr-1_family-485	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	1.0	31	7.0	0.22580645161290322	610.0	ok	1.0	10.199999809265137	0.9987101313320825	0.9984756097560976	0.0016416510318949344	0.9519230769230769	6	3.842283781102437
rm2	ltr-1_family-205	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	86	7.0	0.08139534883720931	761.0	ok	1.0	16.950000762939453	0.9990140382177567	0.9980280764355134	0.009812667261373774	0.9999060988778816	6	3.842140154667527
pantera	Unknown_170-fGobNig	Unknown		repeat:TE:ClassII:TIR:Mutator	0.3894670566711088	943	118.0	0.12513255567338283	1049.0	len_inconsistent	1.0	10.699999809265137	0.8529354696001097	0.9168087423777136	0.01427311134165177	0.9995058611081646	6	3.841626219283949
rm2	ltr-1_family-295	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9606368308888054	40	10.0	0.25	435.0	ok	1.0	12.25	0.9196621691214337	0.9214131218457101	0.009269749716757647	0.9001956947162426	6	3.8410752909671437
rm2	rnd-5_family-17396	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.9876068621263412	73	10.0	0.136986301369863	2066.0	ok	1.0	16.5	0.9129862609885772	0.9280412696741591	0.2954150655366637	0.9894193820076854	6	3.8410275306627364
rm2	rnd-1_family-530	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.8860331157737965	7356	437.0	0.05940728656878738	469.0	len_inconsistent+weak_5p	1.0	11.699999809265137	0.9870961126174788	0.21232312103485473	0.0027321296700379095	0.9328541573760745	6	3.839900670622755
pantera	Unknown_226-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9988799947293869	11037	437.0	0.03959409259762617	913.0	len_inconsistent	1.0	18.600000381469727	0.6008441852218677	0.5984334152574496	0.0060144528814056715	0.9806223787339667	6	3.8397590374497392
pantera	Unknown_382-fGobNig	DNA		repeat:TE:ClassII	0.544435548438751	1228	548.0	0.44625407166123776	512.0	len_inconsistent	1.0	4.0	0.994546685061301	0.1058177369393758	0.15751880677824923	0.9949683733763698	6	3.8391449804850457
rm2	rnd-5_family-2079	Unknown		repeat:TE:ClassII:TIR:CACTA	0.3303834808259587	353	206.0	0.5835694050991501	65.0	len_inconsistent	1.0	15.100000381469727	0.669787576764321	0.8553810530554716	0.003825631732608477	0.7759991946038458	6	3.839035850188946
rm2	rnd-1_family-103	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.907834203308856	1993	484.0	0.24284997491219268	235.0	len_inconsistent	1.0	9.699999809265137	0.9365827889203895	0.21590448854531688	0.009480709292292522	0.9433235309655039	6	3.8373326391101186
fastltr	CONS_4-7367_clus68_tsdl4_tsdc0.94_tsdmNNNN	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.999257080504971	199	69.0	0.34673366834170855	7367.0	len_inconsistent	1.0	3.5999999046325684	0.9991365530627391	0.9990562739053491	1.2487868927327739e-05	0.9998893931609294	6	3.8370419177053434
rm2	rnd-5_family-12332	DNA/hAT-Tip100		repeat:TE:ClassII:TIR:hAT	0.9522455940875497	157	16.0	0.10191082802547771	238.0	ok	1.0	11.600000381469727	0.9817827331992932	0.6509474197282642	0.00012185462742947664	0.45622372509596054	6	3.8368501355834823
rm2	ltr-1_family-74	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	1.0	18	7.0	0.3888888888888889	5071.0	ok	1.0	0.6499999761581421	0.9955046077770285	0.9955046077770285	0.2543642766164681	1.0	6	3.836107255568314
rm2	rnd-1_family-230	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9739943388352883	4000	222.0	0.0555	403.0	len_inconsistent+weak_5p	1.0	12.199999809265137	0.7425769516572995	0.7467197644440258	0.019438949766432578	0.9471760843703448	6	3.835649690551964
rm2	ltr-1_family-85	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9797883723695161	24	7.0	0.2916666666666667	795.0	ok	1.0	4.5	0.9975144051519602	0.992995141791888	0.0	0.9572929612473167	6	3.835607586958105
rm2	ltr-1_family-235	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9152994531145792	19	7.0	0.3684210526315789	662.0	ok	1.0	14.300000190734863	0.994884575026233	0.994884575026233	0.0	0.9884575026232949	6	3.8348671900667224
rm2	rnd-5_family-3501	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9984607298393152	169	8.0	0.047337278106508875	696.0	ok	1.0	10.300000190734863	0.9653947410156374	0.9659339613664478	0.005867986170583944	0.8789291718209788	6	3.834418689374029
rm2	ltr-1_family-332	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.7001074883554281	16	7.0	0.4375	286.0	ok	1.0	6.550000190734863	0.9993194964273563	0.9897924464103437	0.0	0.9598502892140184	6	3.8342099828519567
rm2	ltr-1_family-287	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9766397124887691	10	7.0	0.7	272.0	ok	1.0	4.5	0.9933065595716198	0.9933065595716198	0.0	1.0	6	3.8317111591574964
rm2	rnd-5_family-5581	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9995805369127517	53	10.0	0.18867924528301888	239.0	ok	1.0	12.5	0.915538362346873	0.9152159896840748	0.0006447453255963894	0.8533204384268214	6	3.830754352030948
rm2	ltr-1_family-21	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	23	8.0	0.34782608695652173	357.0	ok	1.0	7.800000190734863	0.9966372425388819	0.9298024379991593	0.04224464060529634	0.9588062211013031	6	3.8295296675299846
rm2	rnd-1_family-70	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.8047163056497969	3151	320.0	0.10155506188511583	346.0	len_inconsistent	1.0	11.300000190734863	0.9655513483958298	0.35838516058084746	0.005183066056958435	0.9476409984415989	6	3.829086487296583
pantera	L1-Tx1_2-fGobNig	LINE/L1-Tx1		repeat:TE:ClassI:LINE:L1	1.0	198	7.0	0.03535353535353535	5648.0	ok	1.0	10.899999618530273	0.9921104224639514	0.9910431950417404	0.02487825701998482	0.9976125727295725	6	3.8282516575199486
rm2	rnd-1_family-407	Unknown		repeat:TE:ClassII:TIR:CACTA	0.45187418216752523	517	120.0	0.23210831721470018	203.0	len_inconsistent	1.0	6.400000095367432	0.7968229996923679	0.9508907346813211	0.00316022037642979	0.8933215873814917	6	3.826894980421314
rm2	ltr-1_family-117	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	37	8.0	0.21621621621621623	598.0	ok	1.0	10.199999809265137	0.9609197772736646	0.960197978964735	0.05042276758094452	0.9418436791090946	6	3.8242077432303434
fastltr	CONS_113-9250_clus6_tsdl3_tsdc0.67_tsdmMHR	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.999855266684535	163	7.0	0.04294478527607362	9250.0	ok	1.0	20.200000762939453	0.9994594055560513	0.9791425017451229	0.16805139321160337	0.9999632605717704	6	3.823699947315431
rm2	ltr-1_family-57	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9950014200511218	55	7.0	0.12727272727272726	794.0	ok	1.0	11.699999809265137	0.989820780767773	0.9884130164058693	0.005631057447614923	0.9648058909524068	6	3.823331837187899
rm2	rnd-5_family-2380	LINE/L1-Tx1		repeat:TE:ClassI:LINE:L1	0.9999906498363721	166	7.0	0.04216867469879518	5680.0	ok	0.9998239436619718	7.75	0.989093519617859	0.9877681751663583	0.030243624080772382	0.9965761935002899	6	3.821959734798474
rm2	ltr-1_family-367	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9904722452361227	19	8.0	0.42105263157894735	188.0	ok	1.0	8.800000190734863	0.9589566551591868	0.9589566551591868	0.0	0.9670118910625239	6	3.821003297310317
pantera	Unknown_139-fGobNig	Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9788435119270639	124	7.0	0.056451612903225805	1160.0	ok	1.0	13.399999618530273	0.9811034962256655	0.9941646801748113	0.005909813269765594	0.9999503377036154	6	3.8203662164147336
pantera	Unknown_418-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.7393016142221145	1411	540.0	0.3827072997873848	477.0	len_inconsistent	1.0	5.699999809265137	0.9968341380004023	0.09101036008851338	0.06649818949909475	0.9920187085093543	6	3.8202382579118845
rm2	rnd-4_family-2208	Unknown		repeat:TE:ClassII:TIR:Tc1Mariner	0.5201964884330711	207	19.0	0.09178743961352658	458.0	ok	1.0	10.0	0.6122746691674482	0.9273991872460143	0.0027091799520683546	0.8574554548296343	6	3.8184274573662913
rm2	rnd-4_family-391	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9916146362712357	641	74.0	0.11544461778471139	266.0	weak_5p	1.0	12.100000381469727	0.9731997803995384	0.9758887656437318	0.014038743795726755	0.6414126135816163	6	3.8183202657742465
rm2	ltr-1_family-406	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9806259314456036	9	7.0	0.7777777777777778	184.0	ok	1.0	5.199999809265137	0.9858657243816255	0.9858657243816255	0.0	0.9625441696113074	6	3.8168294887775076
rm2	rnd-3_family-516	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9880026034836165	1361	70.0	0.05143277002204261	268.0	len_inconsistent+weak_3p	1.0	13.5	0.9836646155208287	0.9879966861240933	0.018858736553189606	0.6630091764006502	6	3.816759341659179
rm2	rnd-1_family-560	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9596000322554633	105	16.0	0.1523809523809524	355.0	ok	1.0	3.0	0.6105145867098866	1.0	0.09861223662884927	0.628089546191248	6	3.8146345693658112
rm2	rnd-4_family-4016	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9664755183061314	239	7.0	0.029288702928870293	1121.0	ok	0.9973238180196253	8.0	0.9832779375548935	0.9842595622298379	0.05905247386639571	0.171904868513958	6	3.8126355397989884
rm2	rnd-4_family-282	Unknown	repeat:TE:ClassII:Helitron	repeat:TE:ClassII:Helitron	0.8341020514546258	605	102.0	0.16859504132231404	650.0	len_inconsistent	1.0	8.800000190734863	0.8071829905200366	0.9968317615900597	0.01056904532066038	0.9409606197866389	6	3.812614923872014
pantera	Unknown_211-fGobNig	Unknown	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.8668286123281135	868	86.0	0.09907834101382489	957.0	len_inconsistent	1.0	18.399999618530273	0.9355750731057572	0.9422247625657697	0.02762453495552414	0.9989589127783249	6	3.8122982869150945
rm2	rnd-3_family-249	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9997305453761587	361	73.0	0.20221606648199447	333.0	len_inconsistent	1.0	14.899999618530273	0.9754455260784375	0.9735016950206824	0.004323080272447361	0.8921718035642087	6	3.812270081219576
rm2	ltr-1_family-17	LTR/Unknown	repeat:TE:ClassI:LTR:BelPao	repeat:TE:ClassI:LTR:BelPao	0.9870510251271775	44	18.0	0.4090909090909091	402.0	ok	1.0	5.449999809265137	0.987440034888792	0.5658089838639337	0.07038813781072831	1.0	6	3.808521523856032
rm2	rnd-3_family-479	Unknown	repeat:TE:ClassII:TIR:Mutator	repeat:TE:ClassII:TIR:Mutator	0.9247931599208797	971	71.0	0.07312049433573635	692.0	len_inconsistent	1.0	8.100000381469727	0.9570002207680228	0.9973799417672272	0.03369003336512948	0.9818512023526373	6	3.805638511254325
